text,label
Who was the Russian ambassador to Hungary during the 1956 uprising ?,1
Who holds the NFL record for most touchdowns in a season ?,1
What cards are bullets ?,1
What is the average age a horse lives ?,1
"What planet would you visit to see Bebrenia , Arcadia , and Amazonis ?",1
Which language has the most words ?,1
Where is Natick ?,1
What J.R.R. Tolkien book features Gimli as a central character ?,1
What brand of white rum is still made in Cuba ?,1
Who is Shirley MacLaine ?,1
What business exports the sparkling wine Spumante ?,1
What is a fear of water ?,1
What does the number 33 on the Rolling Rock beer bottle mean ?,1
What is the origin of the city `` Corpus Christi '' ?,1
Who wrote ` The Pines of Rome ' ?,1
Where is the Valley of the Kings ?,1
What was the first U.S.-based team in the NHL ?,1
Where did the sport of caber-tossing originate ?,1
"Who played for the Chicago Bears , Houston Oilers and Oakland Raiders in a 26-year pro football career ?",1
Where are the Union Stockyards ?,1
Where does the weird shape of the dinner fish knife originate from ?,1
How many children does Ray Davies of the Kinks have ?,1
How many years did Shea & Gould practice law in Los Angeles ?,1
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?,1
How much salt is in the oceans ?,1
Who leads the star ship Enterprise in Star Trek ?,1
What animals acted as lapwarmers for American colonists in church ?,1
Who won World War II ?,1
Where does `` bovine '' come from ?,1
Where does the U.S. get most of its energy ?,1
"What country , after Canada and Mexico , is closest to the U.S. ?",1
What is the weakest bone in the body ?,1
What is dew point ?,1
Who was Garrett Morgan married to ?,1
What was the name of Darth Vader 's son ?,1
How many stars are there in Big Dipper ?,1
How do you become a dentist ?,1
Who is Ishmael in Moby Dick ?,1
How many wings does a flea have ?,1
What country has been called The Queen of the Antilles ?,1
Where can I find a website that gives comparisons of good prices ?,1
What is the population of Mozambique ?,1
What is multimedia ?,1
What state has the most Indians ?,1
What is the difference between terry cloth and French terry ?,1
How long is Camptown Racetrack ?,1
Name the two blob members of the animated Herculoids .,1
Where did Luther display his `` Ninety-Five Theses '' ?,1
What are `` inkhorn terms '' ?,1
What is the difference between pop music and rock and roll ?,1
What river is Pocahontas buried along ?,1
What does hazmat stand for ?,1
What is `` bloodhound '' ?,1
"How many miles is it from London , England to Plymouth , England ?",1
What was Paul Bunyan 's ox 's name ?,1
What trophy is awarded to the winners of the Super Bowl ?,1
Where is Dartmouth College ?,1
What well-known TV talk show host was a lay preacher by the time he was seventeen ?,1
What are the environmental influences on plant genetics ?,1
What one of the Backstreet Boys are single ?,1
How many people was Randy Craft convicted of murdering ?,1
"What river flows through Vienna , Budapest and Belgrade ?",1
What Civil War general wreaked havoc on the south by marching through Georgia on his way to the sea ?,1
Who was the conservationist who served as spokesperson for Post Grape Nuts ?,1
What is carpal tunnel syndrome ?,1
What does IOC stand for ?,1
Which area produces the least acidic coffee ?,1
Why is it called `` hamburger '' if there is no ham in it ?,1
What is the trademark of a Washington Redskin 's fan ?,1
Why does cotton get caught in belly buttons ?,1
What suburban housewife and mother of three wrote The Feminine Mystique ?,1
How does a glacier form ?,1
On which date is the Ukrainians ' Christmas ?,1
What is the largest city in the world ?,1
What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?,1
Who was Whitcomb Judson ?,1
What is the average weight for a man ?,1
What are Britain 's two longest rivers ?,1
"What country covers 8 , 600 , 387 square miles ?",1
What fuel do airplanes use ?,1
Name a canine cartoon character other than Huckleberry Hound to have a voice by Daws Butler .,1
What does palindromic mean ?,1
What baseball expression came from the nautical term for ships sailing between the Atlantic and Pacific before the Panama Canal ?,1
In which state are the Mark Twain National Forests ?,1
What is the oldest ethnological museum in the world ?,1
How does Belle describe her life in Beauty and the Beast ?,1
What color flies closest to the staff on Belgium 's flag ?,1
"What is the smallest thing seen under the most powerful microscope , and how big is it ?",1
Which ear can most people hear better with ?,1
Where have the most dinosaur remains been found ?,1
What letter appears on the cold-water tap in Spain ?,1
How do you say `` Grandma '' in Irish ?,1
Who shoplifts ?,1
What is a camel hair brush actually made out of ?,1
What is the Socratic method ?,1
What island has a park called The Battery at is southern tip ?,1
What is hypertext ?,1
How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?,1
What do I need to learn to design web pages ?,1
What was the date of CNN 's first broadcast ?,1
Shea and Gould closed their Los Angeles office for what reason ?,1
What Peter Blatty novel recounts the horrors of Regan MacNeil 's possession by the devil ?,1
"What is the all-time stock high of Apple Computer , and where can I find this information ?",1
Why are lions called `` King of the Jungle '' ?,1
What non-alcoholic syrup is made from pomegranate juice ?,1
What meter was invented by C.C. Magee in 1935 ?,1
When was Calypso music invented ?,1
What Caribbean island is northeast of Trinidad ?,1
"What Michelangelo sculpture is in Saint Peter 's Cathedral , Basilica , ?",1
What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?,1
How old is Bernadette Peters ?,1
Where can I find book reviews of `` Turbulent Souls '' ?,1
What is Dick Clark 's birthday ?,1
What is the name for clouds that produce rain ?,1
When did Hitler come to power in Germany ?,1
When did Gothic art and architecture flourish ?,1
Which two inventors invented Post-its ?,1
What day of the week was July 13 ?,1
Whose image is alleged to be on The Shroud of Turin ?,1
What does Salk vaccine prevent ?,1
What U.S. general was court-martialled for criticizing American air power ?,1
What is a fear of insanity ?,1
How do you convert foot-pounds to foot-inches ?,1
Who said : `` The victor will never be asked if he told the truth '' ?,1
Approximately how many students are enrolled at the University of Massachusetts ?,1
What do West Indian steel bands use as instruments ?,1
Why did David Koresh ask the FBI for a word processor ?,1
What is the fastest growing state in the U.S.A. in 1998 ?,1
How many American soldiers have died for their country to date ?,1
What was the name of the U.S. 's first manned space program ?,1
Who is Langston Hughes ?,1
What were the achievements of Richard Nixon ?,1
Where does the opera singer Ileana Cotrubas come from ?,1
How do you do a bibliography with an unknown author ?,1
Saddam Hussein was compared to whom by President Bush ?,1
What year was the NAACP founded ?,1
In what year did Thatcher gain power ?,1
"Who wrote the book , `` The Grinch Who Stole Christmas '' ?",1
Where can I learn about Samuel Gompers ?,1
What jockey won 17 Triple Crown races ?,1
What U.S. state 's biggest lake is Lake Sam Rayburn ?,1
What is Greek pita ?,1
What do peacocks mate with ?,1
Who seized power from Milton Obote in 1971 ?,1
What state is Niagara Falls located in ?,1
How hot does the inside of an active volcano get ?,1
What tools do you use to crewel ?,1
What is narcolepsy ?,1
What is the name of the American literary era that includes 1896 ?,1
What 's the term for an organism that lives on or in another ?,1
Where is the Orange Bowl ?,1
What Scandinavian capital is built on nine bridge-connected islands ?,1
What well-known actor is the father of star Alan Alda ?,1
Where is the Smithsonian Institute located ?,1
What does the name ` Alexandra ' mean ?,1
What is the size of Argentina ?,1
What would you add to the clay mixture to produce bone china ?,1
What is leukemia ?,1
"What Stephen Sondheim ballad ends : `` Well , maybe next year.. . '' ?",1
How does the tail affect the flight of a kite ?,1
What date is Richard Nixon 's birthday ?,1
What film canine is buried in Pere-Lachaise cemetery in Paris ?,1
What little boy and dog live in a shoe ?,1
What percent of world 's fresh water is found in Canada ?,1
CNN 's first broadcast occurred on what date ?,1
Why are the U.S. presidential elections held in November ?,1
How many grooves are on a dime ?,1
What was Marilyn Monroe 's real name ?,1
What number of American soldiers remain unaccounted from the Vietnam war ?,1
What is the acronym for the National Bureau of Investigation ?,1
How does marijuana lead to other drugs ?,1
What father and son won the Medal of Honor ?,1
How many consecutive baseball games did Lou Gehrig play ?,1
Which high schools are included in the South Florida Ice Hockey league ?,1
How many different types of skunks are there ?,1
Who is the Prophet of Medina ?,1
What is the name of a Salt Lake City newspaper ?,1
What year did Spielberg make `` Jaws '' ?,1
What 's the meaning of the zoological term ruminant ?,1
What is the name of the woman who was with John Belushi when he died ?,1
What is hyperopia ?,1
What color Poker chip is usually assigned the lowest value ?,1
What do most tourists visit in Reims ?,1
Which produces the longer sperm - an elephant or a mouse ?,1
In what book can I find the story of Aladdin ?,1
What United States city produces the most oil ?,1
How do you pronounce `` Tzimisce '' ?,1
What 's the name of the Tokyo Stock Exchange ?,1
What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?,1
"What TV show premiered on January 15 , 1981 ?",1
